"transcript_id"	"WTCMA"	"WTCMB"	"WTCMC"	"WTCM_1"	"WTCM_2"	"WTCM_3"	"WTMA"	"WTMC"	"WTM_1"	"WTM_2"	"WTM_3"	"KOCMA"	"KOCMB"	"KOCMC"	"KOCM_1"	"KOCM_2"	"KOCM_3"	"KOMA"	"KOMB"	"KOM_1"	"KOM_2"
"VNG_RS00195"	1644.60460439227	861.366674437356	1998.88081432719	1449.3333181158	1108.286136155	792.017752232886	729.604872615587	916.315288643402	490.661676129411	477.872702839091	439.246392893092	1647.51979285946	1084.85135192142	907.168075064784	1364.70718010332	1591.45134538489	1588.42963255085	565.664352541593	841.821620990094	436.241504287231	1198.90642164729
"VNG_RS00200"	1.9695863525656	2.95132977046573	0.508621072347884	2.88137836603539	6.10065763021099	0	6.44527272628611	0	1.44737957560298	0	2.14615501413563	2.89971216109028	1.10361276899433	0.466890414341114	0	1.92204268766291	3.13918899713607	3.39059551972983	1.70754892695759	1.99424687674163	0
"VNG_RS00205"	8.53487419445091	7.58913369548331	8.64655822991403	17.2882701962123	14.2348678038256	9.85914214397783	4.51169090840027	3.67998107888917	4.34213872680895	2.79457720958533	8.58462005654251	5.31613896199885	7.17348299846313	7.70369183662838	3.21107571789017	13.4542988136404	9.4175669914082	4.80334365295059	7.68397017130917	6.9798640685957	16.5747431564141
"VNG_RS00215"	4.59570148931972	4.63780392501758	3.05172643408731	5.76275673207078	2.03355254340366	1.64319035732964	5.15621818102888	15.639919585279	13.0264161804268	13.9728860479266	10.3730825683222	2.41642680090857	8.82890215195462	3.2682329003878	0	0	9.4175669914082	6.4986414128155	16.2217148060971	10.4697961028935	11.0498287709427
"VNG_RS00220"	430.682882427677	247.911700719121	401.810647154829	311.188863531822	323.334854401182	233.333030740809	217.85021814847	261.278656601131	169.343410345549	148.112592108022	109.096213218561	340.232893567926	257.141775175678	220.372275569006	330.740798942687	280.618232398785	370.424301662056	188.46060097165	198.92944999056	131.121732145762	187.847089106027
"VNG_RS00235"	336.142737504528	132.809839670958	359.595098149954	354.409539022353	323.334854401182	218.544317524842	173.377836337096	180.319072865569	167.896030769946	142.523437688852	123.403913312799	322.351335241203	169.404560040629	119.057055656984	324.318647506907	340.201555716335	348.449978682104	107.086308498134	173.316216086196	121.649059481239	193.372003491498
"VNG_RS00240"	438.561227837939	271.100720344209	392.655467852567	541.699132814653	364.005905269256	312.206167892631	389.938999940309	333.03828763947	290.9232946962	245.922794443509	296.884776955428	322.834620601384	245.553841101238	169.714665612995	343.585101814248	324.825214215032	345.310789684967	310.804589308567	423.472133885483	313.096759648436	392.268921368467
"VNG_RS00245"	0	0	0.508621072347884	0	0	0	0.644527272628611	0.919995269722292	0	0	0	1.93314144072685	0	0.233445207170557	0	0	0	0	0	0	0
"VNG_RS00250"	990.701935340494	572.97959400899	1005.54386003177	979.668644452032	943.5683801393	741.078851155667	616.168072632952	702.876386067831	547.109479577927	581.272059593748	545.838758595161	949.655732757066	663.271274165591	558.867825966313	1188.09801561936	1026.37079521199	1331.01613478569	479.204166788482	627.524230656916	557.392002049285	972.384931842961
"VNG_RS00255"	756.321159385188	672.481569127549	673.414299788599	648.310132357962	477.884847699861	506.102630057529	705.1128362557	706.55636714672	563.03065490956	550.53171028831	496.119500767686	702.213628344029	650.579727322156	601.121408464184	462.394903376184	559.314422109906	630.97698842435	497.569892520352	494.335414354223	378.906906580909	558.016352932608
"VNG_RS00260"	851.517833092526	798.545512180299	763.948850666522	798.141807391802	778.850624123603	609.623622569296	685.777018076842	706.55636714672	649.873429445739	721.000920073015	564.796461220026	742.809598599293	768.666293604549	839.235519778152	773.86924801153	755.362776251523	982.566156103589	536.561740997245	539.5854609186	495.071787151109	773.488013965992
"VNG_RS00265"	75.5008101816811	133.653076748234	102.741456614273	103.729621177274	91.5098644531649	139.671180373019	172.088781791839	170.199124898624	138.948439257886	215.18244513807	265.407836748106	84.5749380317998	115.879340744404	91.7439664180288	89.9101201009247	126.854817385752	125.567559885443	153.14189764113	216.858713723614	158.542626700959	204.421832262441
